LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NE: LINCOLN,02/12/2009 22:40:00,,1870.00,1086.00,322.00,173.00,111.00,134.00,86.00,24.00,APPROVED
NE: LINCOLN,02/12/2009 23:40:00,,1903.00,1098.00,323.00,170.00,109.00,134.00,87.00,23.00,APPROVED
NE: LINCOLN,02/13/2009 00:41:00,,1945.00,1114.00,326.00,169.00,109.00,134.00,87.00,23.00,APPROVED
NE: LINCOLN,02/13/2009 01:41:00,,1959.00,1118.00,327.00,171.00,109.00,135.00,87.00,23.00,APPROVED
NE: LINCOLN,02/13/2009 02:41:00,,1972.00,1133.00,328.00,174.00,110.00,135.00,88.00,23.00,APPROVED
NE: LINCOLN,02/13/2009 03:41:00,,1997.00,1148.00,330.00,176.00,113.00,140.00,84.00,23.00,APPROVED
NE: LINCOLN,02/13/2009 04:42:00,,2020.00,1180.00,341.00,178.00,113.00,139.00,90.00,25.00,APPROVED
NE: LINCOLN,02/13/2009 05:42:00,,2073.00,1210.00,351.00,187.00,117.00,145.00,91.00,24.00,APPROVED
NE: LINCOLN,02/13/2009 06:42:00,,2086.00,1231.00,359.00,190.00,119.00,152.00,90.00,25.00,APPROVED
NE: LINCOLN,02/13/2009 07:42:00,,2162.00,1290.00,376.00,204.00,121.00,156.00,91.00,25.00,APPROVED
NE: LINCOLN,02/13/2009 08:43:00,,2170.00,1320.00,381.00,208.00,123.00,162.00,95.00,26.00,APPROVED
NE: LINCOLN,02/13/2009 09:43:00,,2211.00,1337.00,390.00,210.00,129.00,164.00,94.00,26.00,APPROVED
NE: LINCOLN,02/13/2009 10:43:00,,2125.00,1268.00,372.00,199.00,122.00,156.00,88.00,25.00,APPROVED
NE: LINCOLN,02/13/2009 11:43:00,,2057.00,1193.00,349.00,183.00,115.00,145.00,86.00,25.00,APPROVED
NE: LINCOLN,02/13/2009 12:43:00,,2026.00,1165.00,337.00,175.00,113.00,142.00,84.00,23.00,APPROVED
NE: LINCOLN,02/13/2009 13:44:00,,2022.00,1153.00,334.00,173.00,112.00,137.00,80.00,23.00,APPROVED
NE: LINCOLN,02/13/2009 14:44:00,,2208.00,1345.00,386.00,203.00,124.00,160.00,91.00,26.00,APPROVED
NE: LINCOLN,02/13/2009 15:44:00,,2551.00,1668.00,500.00,262.00,148.00,202.00,109.00,30.00,APPROVED
NE: LINCOLN,02/13/2009 16:44:00,,2365.00,1473.00,443.00,231.00,135.00,188.00,97.00,27.00,APPROVED
NE: LINCOLN,02/13/2009 17:45:00,,2321.00,1417.00,422.00,219.00,131.00,178.00,90.00,26.00,APPROVED
NE: LINCOLN,02/13/2009 18:45:00,,2289.00,1393.00,422.00,211.00,124.00,172.00,85.00,25.00,APPROVED
NE: LINCOLN,02/13/2009 19:45:00,,2217.00,1333.00,401.00,205.00,122.00,163.00,86.00,25.00,APPROVED
NE: LINCOLN,02/13/2009 20:45:00,,2243.00,1386.00,407.00,212.00,128.00,162.00,88.00,27.00,APPROVED
NE: LINCOLN,02/13/2009 21:46:00,,2239.00,1369.00,409.00,213.00,124.00,167.00,86.00,26.00,APPROVED
NE: LINCOLN,02/13/2009 22:46:00,,2062.00,1186.00,359.00,182.00,111.00,147.00,78.00,25.00,APPROVED
NE: LINCOLN,02/13/2009 23:46:00,,1978.00,1110.00,327.00,169.00,107.00,134.00,76.00,23.00,APPROVED
NE: LINCOLN,02/14/2009 00:46:00,,1948.00,1087.00,317.00,162.00,103.00,128.00,75.00,22.00,APPROVED
NE: LINCOLN,02/14/2009 01:46:00,,1935.00,1069.00,308.00,157.00,104.00,126.00,69.00,22.00,APPROVED
NE: LINCOLN,02/14/2009 02:47:00,,1941.00,1059.00,311.00,157.00,102.00,128.00,69.00,22.00,APPROVED
NE: LINCOLN,02/14/2009 03:47:00,,1937.00,1069.00,311.00,157.00,104.00,131.00,67.00,22.00,APPROVED
NE: LINCOLN,02/14/2009 04:47:00,,1956.00,1072.00,312.00,155.00,101.00,131.00,65.00,22.00,APPROVED
NE: LINCOLN,02/14/2009 05:47:00,,1967.00,1082.00,314.00,157.00,103.00,128.00,66.00,22.00,APPROVED
NE: LINCOLN,02/14/2009 06:48:00,,1957.00,1087.00,320.00,158.00,104.00,133.00,67.00,22.00,APPROVED
NE: LINCOLN,02/14/2009 07:48:00,,1973.00,1081.00,320.00,158.00,101.00,131.00,64.00,22.00,APPROVED
NE: LINCOLN,02/14/2009 08:48:00,,1978.00,1093.00,320.00,160.00,104.00,135.00,66.00,23.00,APPROVED
NE: LINCOLN,02/14/2009 09:48:00,,1982.00,1089.00,319.00,159.00,105.00,135.00,64.00,22.00,APPROVED
NE: LINCOLN,02/14/2009 10:49:00,,1994.00,1092.00,322.00,163.00,105.00,133.00,71.00,22.00,APPROVED
NE: LINCOLN,02/14/2009 11:49:00,,1985.00,1103.00,321.00,162.00,106.00,136.00,68.00,21.00,APPROVED
NE: LINCOLN,02/14/2009 12:49:00,,2069.00,1136.00,334.00,178.00,111.00,139.00,81.00,23.00,APPROVED
NE: LINCOLN,02/14/2009 13:49:00,,1998.00,1194.00,331.00,194.00,111.00,143.00,93.00,28.00,APPROVED
NE: LINCOLN,02/14/2009 14:49:00,,1960.00,1191.00,330.00,192.00,114.00,144.00,91.00,28.00,APPROVED
NE: LINCOLN,02/14/2009 15:50:00,,1969.00,1142.00,331.00,175.00,109.00,135.00,81.00,22.00,APPROVED
NE: LINCOLN,02/14/2009 16:50:00,,1968.00,1115.00,325.00,168.00,106.00,135.00,73.00,22.00,APPROVED
NE: LINCOLN,02/14/2009 17:50:00,,1966.00,1110.00,326.00,162.00,108.00,137.00,72.00,22.00,APPROVED
NE: LINCOLN,02/14/2009 18:50:00,,1966.00,1100.00,319.00,163.00,106.00,133.00,74.00,23.00,APPROVED
NE: LINCOLN,02/14/2009 19:51:00,,1950.00,1096.00,319.00,163.00,106.00,130.00,72.00,22.00,APPROVED
NE: LINCOLN,02/14/2009 20:51:00,,1940.00,1085.00,317.00,163.00,104.00,131.00,73.00,22.00,APPROVED
NE: LINCOLN,02/14/2009 21:51:00,,1947.00,1084.00,316.00,164.00,104.00,129.00,76.00,22.00,APPROVED
NE: LINCOLN,02/14/2009 22:51:00,,1962.00,1086.00,317.00,165.00,105.00,132.00,72.00,22.00,APPROVED
NE: LINCOLN,02/14/2009 23:52:00,,1956.00,1084.00,321.00,159.00,107.00,130.00,72.00,22.00,APPROVED
NE: LINCOLN,02/15/2009 00:52:00,,1962.00,1089.00,317.00,160.00,106.00,133.00,68.00,21.00,APPROVED
NE: LINCOLN,02/15/2009 01:52:00,,1963.00,1085.00,323.00,158.00,105.00,133.00,68.00,22.00,APPROVED
NE: LINCOLN,02/15/2009 02:52:00,,1957.00,1082.00,321.00,156.00,102.00,135.00,67.00,23.00,APPROVED
NE: LINCOLN,02/15/2009 03:53:00,,1959.00,1094.00,320.00,160.00,104.00,136.00,67.00,22.00,APPROVED
NE: LINCOLN,02/15/2009 04:53:00,,1964.00,1087.00,322.00,160.00,104.00,135.00,68.00,22.00,APPROVED
NE: LINCOLN,02/15/2009 05:53:00,,1976.00,1088.00,319.00,159.00,105.00,134.00,65.00,22.00,APPROVED
NE: LINCOLN,02/15/2009 06:53:00,,1983.00,1094.00,320.00,159.00,108.00,137.00,65.00,23.00,APPROVED
NE: LINCOLN,02/15/2009 07:53:00,,1980.00,1098.00,329.00,161.00,107.00,134.00,66.00,23.00,APPROVED
NE: LINCOLN,02/15/2009 08:54:00,,2001.00,1112.00,328.00,159.00,106.00,137.00,66.00,22.00,APPROVED
NE: LINCOLN,02/15/2009 09:54:00,,2016.00,1130.00,336.00,163.00,108.00,140.00,67.00,23.00,APPROVED
NE: LINCOLN,02/15/2009 10:54:00,,2022.00,1143.00,335.00,168.00,108.00,141.00,67.00,23.00,APPROVED
NE: LINCOLN,02/15/2009 11:54:00,,2013.00,1133.00,334.00,167.00,110.00,141.00,68.00,23.00,APPROVED
NE: LINCOLN,02/15/2009 12:55:00,,2019.00,1143.00,334.00,168.00,108.00,145.00,68.00,22.00,APPROVED
NE: LINCOLN,02/15/2009 13:55:00,,2005.00,1124.00,334.00,168.00,109.00,143.00,72.00,24.00,APPROVED
NE: LINCOLN,02/15/2009 14:55:00,,1979.00,1107.00,328.00,162.00,108.00,138.00,70.00,22.00,APPROVED
NE: LINCOLN,02/15/2009 15:55:00,,1965.00,1111.00,325.00,164.00,108.00,138.00,69.00,24.00,APPROVED
NE: LINCOLN,02/15/2009 16:56:00,,1949.00,1094.00,317.00,160.00,107.00,132.00,72.00,23.00,APPROVED
NE: LINCOLN,02/15/2009 17:56:00,,1940.00,1078.00,320.00,162.00,104.00,132.00,73.00,20.00,APPROVED
NE: LINCOLN,02/15/2009 18:56:00,,1914.00,1072.00,314.00,157.00,103.00,128.00,75.00,22.00,APPROVED
NE: LINCOLN,02/15/2009 19:56:00,,1905.00,1071.00,313.00,160.00,105.00,127.00,77.00,22.00,APPROVED
NE: LINCOLN,02/15/2009 20:56:00,,1894.00,1062.00,316.00,159.00,103.00,127.00,76.00,22.00,APPROVED
NE: LINCOLN,02/15/2009 21:57:00,,1895.00,1064.00,314.00,158.00,104.00,126.00,76.00,22.00,APPROVED
NE: LINCOLN,02/15/2009 22:57:00,,1895.00,1058.00,311.00,160.00,104.00,129.00,79.00,22.00,APPROVED
NE: LINCOLN,02/15/2009 23:57:00,,1913.00,1071.00,312.00,159.00,102.00,130.00,78.00,22.00,APPROVED
NE: LINCOLN,02/16/2009 00:57:00,,1940.00,1083.00,316.00,162.00,107.00,127.00,77.00,22.00,APPROVED
NE: LINCOLN,02/16/2009 01:58:00,,1931.00,1085.00,319.00,161.00,104.00,129.00,73.00,22.00,APPROVED
NE: LINCOLN,02/16/2009 02:58:00,,1928.00,1082.00,319.00,161.00,104.00,130.00,71.00,22.00,APPROVED
NE: LINCOLN,02/16/2009 03:58:00,,1938.00,1079.00,317.00,161.00,106.00,132.00,70.00,22.00,APPROVED
NE: LINCOLN,02/16/2009 04:58:00,,1942.00,1090.00,320.00,159.00,107.00,132.00,70.00,22.00,APPROVED
NE: LINCOLN,02/16/2009 05:59:00,,1951.00,1087.00,321.00,158.00,105.00,134.00,71.00,21.00,APPROVED
NE: LINCOLN,02/16/2009 06:59:00,,1976.00,1099.00,321.00,160.00,107.00,136.00,70.00,23.00,APPROVED
NE: LINCOLN,02/16/2009 07:59:00,,1974.00,1098.00,319.00,160.00,108.00,134.00,66.00,23.00,APPROVED
NE: LINCOLN,02/16/2009 08:59:00,,1989.00,1113.00,328.00,159.00,107.00,139.00,71.00,21.00,APPROVED
NE: LINCOLN,02/16/2009 09:59:00,,1993.00,1135.00,332.00,168.00,108.00,136.00,74.00,22.00,APPROVED
NE: LINCOLN,02/16/2009 11:00:00,,1980.00,1192.00,337.00,189.00,113.00,146.00,93.00,28.00,APPROVED
NE: LINCOLN,02/16/2009 12:00:00,,1976.00,1210.00,340.00,190.00,112.00,150.00,95.00,27.00,APPROVED
NE: LINCOLN,02/16/2009 13:00:00,,1964.00,1209.00,333.00,193.00,114.00,149.00,95.00,28.00,APPROVED
NE: LINCOLN,02/16/2009 14:00:00,,1977.00,1216.00,340.00,191.00,112.00,144.00,97.00,28.00,APPROVED
NE: LINCOLN,02/16/2009 15:01:00,,1985.00,1209.00,341.00,194.00,112.00,152.00,98.00,28.00,APPROVED
NE: LINCOLN,02/16/2009 16:01:00,,1974.00,1209.00,342.00,194.00,114.00,149.00,96.00,28.00,APPROVED
NE: LINCOLN,02/16/2009 17:01:00,,1964.00,1207.00,336.00,190.00,112.00,149.00,95.00,28.00,APPROVED
NE: LINCOLN,02/16/2009 18:01:00,,1952.00,1190.00,337.00,192.00,111.00,152.00,95.00,28.00,APPROVED
NE: LINCOLN,02/16/2009 19:02:00,,1944.00,1179.00,332.00,189.00,111.00,150.00,96.00,26.00,APPROVED
NE: LINCOLN,02/16/2009 20:02:00,,1938.00,1177.00,326.00,188.00,110.00,152.00,95.00,26.00,APPROVED
NE: LINCOLN,02/16/2009 21:02:00,,1919.00,1176.00,334.00,187.00,111.00,148.00,95.00,26.00,APPROVED
NE: LINCOLN,02/16/2009 22:02:00,,1923.00,1168.00,331.00,187.00,111.00,151.00,96.00,27.00,APPROVED
NE: LINCOLN,02/16/2009 23:03:00,,1923.00,1186.00,340.00,193.00,111.00,150.00,99.00,27.00,APPROVED
NE: LINCOLN,02/17/2009 00:03:00,,1948.00,1197.00,338.00,191.00,111.00,155.00,101.00,28.00,APPROVED
NE: LINCOLN,02/17/2009 01:03:00,,1953.00,1200.00,340.00,191.00,113.00,153.00,101.00,27.00,APPROVED
NE: LINCOLN,02/17/2009 02:03:00,,1970.00,1207.00,344.00,196.00,116.00,155.00,101.00,29.00,APPROVED
NE: LINCOLN,02/17/2009 03:03:00,,1997.00,1233.00,344.00,195.00,116.00,157.00,101.00,28.00,APPROVED
NE: LINCOLN,02/17/2009 04:04:00,,2004.00,1252.00,353.00,201.00,118.00,157.00,103.00,30.00,APPROVED
NE: LINCOLN,02/17/2009 05:04:00,,2028.00,1264.00,351.00,206.00,118.00,160.00,103.00,28.00,APPROVED
NE: LINCOLN,02/17/2009 06:04:00,,2049.00,1279.00,362.00,208.00,121.00,163.00,103.00,31.00,APPROVED
NE: LINCOLN,02/17/2009 07:04:00,,2063.00,1303.00,366.00,214.00,123.00,165.00,105.00,31.00,APPROVED
NE: LINCOLN,02/17/2009 08:05:00,,2076.00,1323.00,362.00,220.00,124.00,166.00,108.00,31.00,APPROVED
NE: LINCOLN,02/17/2009 09:05:00,,2092.00,1331.00,371.00,220.00,126.00,169.00,107.00,33.00,APPROVED
NE: LINCOLN,02/17/2009 10:05:00,,2115.00,1328.00,372.00,226.00,126.00,169.00,108.00,32.00,APPROVED
NE: LINCOLN,02/17/2009 11:05:00,,2109.00,1343.00,376.00,227.00,127.00,172.00,107.00,32.00,APPROVED
NE: LINCOLN,02/17/2009 12:06:00,,2109.00,1349.00,375.00,228.00,126.00,172.00,107.00,34.00,APPROVED
NE: LINCOLN,02/17/2009 13:06:00,,2103.00,1335.00,374.00,226.00,125.00,168.00,108.00,34.00,APPROVED
NE: LINCOLN,02/17/2009 14:06:00,,2084.00,1328.00,371.00,225.00,125.00,170.00,109.00,32.00,APPROVED
NE: LINCOLN,02/17/2009 14:31:00,,2091.00,1321.00,372.00,228.00,123.00,168.00,105.00,34.00,APPROVED
NE: LINCOLN,02/17/2009 15:45:00,,2026.00,1241.00,347.00,194.00,116.00,157.00,100.00,27.00,APPROVED
NE: LINCOLN,02/17/2009 16:46:00,,2063.00,1296.00,360.00,213.00,122.00,167.00,105.00,31.00,APPROVED
NE: LINCOLN,02/17/2009 17:46:00,,2090.00,1324.00,371.00,227.00,128.00,174.00,110.00,33.00,APPROVED
NE: LINCOLN,02/17/2009 18:46:00,,2098.00,1335.00,376.00,231.00,128.00,176.00,108.00,34.00,APPROVED
NE: LINCOLN,02/17/2009 19:46:00,,2082.00,1343.00,378.00,232.00,130.00,177.00,112.00,34.00,APPROVED
NE: LINCOLN,02/17/2009 20:46:00,,2046.00,1337.00,372.00,233.00,129.00,178.00,112.00,36.00,APPROVED
NE: LINCOLN,02/17/2009 21:47:00,,1992.00,1306.00,369.00,234.00,128.00,179.00,113.00,35.00,APPROVED
NE: LINCOLN,02/17/2009 22:47:00,,1923.00,1258.00,368.00,231.00,127.00,174.00,113.00,35.00,APPROVED
NE: LINCOLN,02/17/2009 23:47:00,,1957.00,1272.00,371.00,229.00,129.00,177.00,112.00,34.00,APPROVED
NE: LINCOLN,02/18/2009 00:47:00,,2042.00,1336.00,379.00,233.00,129.00,176.00,111.00,33.00,APPROVED
NE: LINCOLN,02/18/2009 01:48:00,,2111.00,1359.00,382.00,234.00,127.00,175.00,115.00,34.00,APPROVED
NE: LINCOLN,02/18/2009 02:48:00,,2125.00,1376.00,382.00,234.00,129.00,180.00,113.00,34.00,APPROVED
NE: LINCOLN,02/18/2009 03:48:00,,2136.00,1362.00,381.00,237.00,129.00,174.00,110.00,35.00,APPROVED
NE: LINCOLN,02/18/2009 04:48:00,,2184.00,1416.00,393.00,244.00,133.00,180.00,115.00,37.00,APPROVED
NE: LINCOLN,02/18/2009 05:49:00,,2247.00,1475.00,409.00,258.00,135.00,188.00,118.00,38.00,APPROVED
NE: LINCOLN,02/18/2009 06:49:00,,2224.00,1458.00,408.00,260.00,138.00,190.00,119.00,37.00,APPROVED
NE: LINCOLN,02/18/2009 07:49:00,,2217.00,1452.00,403.00,255.00,134.00,188.00,117.00,38.00,APPROVED
NE: LINCOLN,02/18/2009 08:49:00,,2139.00,1375.00,386.00,239.00,130.00,181.00,114.00,34.00,APPROVED
NE: LINCOLN,02/18/2009 09:50:00,,2116.00,1358.00,382.00,229.00,125.00,173.00,108.00,35.00,APPROVED
NE: LINCOLN,02/18/2009 10:50:00,,2112.00,1340.00,374.00,230.00,126.00,170.00,111.00,32.00,APPROVED
NE: LINCOLN,02/18/2009 11:50:00,,2091.00,1314.00,367.00,219.00,122.00,169.00,108.00,32.00,APPROVED
NE: LINCOLN,02/18/2009 12:50:00,,2084.00,1312.00,364.00,213.00,122.00,168.00,106.00,31.00,APPROVED
NE: LINCOLN,02/18/2009 13:50:00,,2093.00,1264.00,357.00,206.00,119.00,155.00,101.00,29.00,APPROVED
NE: LINCOLN,02/18/2009 14:51:00,,2062.00,1220.00,354.00,185.00,118.00,146.00,90.00,25.00,APPROVED
NE: LINCOLN,02/18/2009 15:51:00,,2058.00,1193.00,354.00,182.00,115.00,144.00,83.00,24.00,APPROVED
NE: LINCOLN,02/18/2009 16:51:00,,2061.00,1188.00,354.00,177.00,114.00,148.00,82.00,23.00,APPROVED
NE: LINCOLN,02/18/2009 17:51:00,,2037.00,1171.00,344.00,176.00,112.00,143.00,82.00,24.00,APPROVED
NE: LINCOLN,02/18/2009 18:52:00,,1995.00,1134.00,338.00,176.00,111.00,139.00,81.00,24.00,APPROVED
NE: LINCOLN,02/18/2009 19:52:00,,1984.00,1122.00,328.00,170.00,111.00,136.00,81.00,23.00,APPROVED
NE: LINCOLN,02/18/2009 20:52:00,,1965.00,1109.00,326.00,169.00,110.00,134.00,81.00,23.00,APPROVED
NE: LINCOLN,02/18/2009 21:52:00,,1946.00,1099.00,331.00,166.00,109.00,136.00,83.00,22.00,APPROVED
NE: LINCOLN,02/18/2009 22:53:00,,1937.00,1101.00,327.00,162.00,110.00,134.00,81.00,22.00,APPROVED
NE: LINCOLN,02/18/2009 23:53:00,,1945.00,1104.00,324.00,164.00,111.00,129.00,82.00,23.00,APPROVED
NE: LINCOLN,02/19/2009 00:53:00,,1961.00,1107.00,321.00,163.00,108.00,132.00,77.00,22.00,APPROVED
NE: LINCOLN,02/19/2009 01:53:00,,1968.00,1106.00,324.00,164.00,110.00,138.00,75.00,21.00,APPROVED
NE: LINCOLN,02/19/2009 02:53:00,,1974.00,1099.00,324.00,163.00,107.00,137.00,75.00,22.00,APPROVED
NE: LINCOLN,02/19/2009 03:54:00,,1982.00,1104.00,329.00,164.00,109.00,135.00,73.00,22.00,APPROVED
NE: LINCOLN,02/19/2009 04:54:00,,1986.00,1104.00,321.00,162.00,107.00,137.00,71.00,22.00,APPROVED
NE: LINCOLN,02/19/2009 05:54:00,,1988.00,1099.00,324.00,161.00,108.00,139.00,69.00,23.00,APPROVED
NE: LINCOLN,02/19/2009 06:54:00,,2002.00,1097.00,323.00,162.00,110.00,137.00,75.00,22.00,APPROVED
NE: LINCOLN,02/19/2009 07:55:00,,2004.00,1107.00,320.00,166.00,108.00,138.00,78.00,23.00,APPROVED
NE: LINCOLN,02/19/2009 08:55:00,,2004.00,1106.00,323.00,165.00,108.00,133.00,79.00,23.00,APPROVED
NE: LINCOLN,02/19/2009 09:55:00,,2004.00,1141.00,327.00,174.00,111.00,141.00,89.00,24.00,APPROVED
NE: LINCOLN,02/19/2009 10:55:00,,1944.00,1171.00,331.00,181.00,112.00,146.00,95.00,25.00,APPROVED
NE: LINCOLN,02/19/2009 11:56:00,,1941.00,1174.00,337.00,183.00,108.00,147.00,97.00,26.00,APPROVED
NE: LINCOLN,02/19/2009 12:56:00,,1954.00,1177.00,334.00,183.00,112.00,151.00,100.00,26.00,APPROVED
NE: LINCOLN,02/19/2009 13:56:00,,1948.00,1179.00,332.00,183.00,112.00,148.00,95.00,25.00,APPROVED
NE: LINCOLN,02/19/2009 14:08:00,,1953.00,1174.00,330.00,181.00,106.00,148.00,101.00,29.00,APPROVED
NE: LINCOLN,02/19/2009 15:22:00,,1928.00,1151.00,328.00,179.00,112.00,147.00,97.00,25.00,APPROVED
NE: LINCOLN,02/19/2009 16:22:00,,1930.00,1157.00,331.00,180.00,110.00,146.00,97.00,24.00,APPROVED
NE: LINCOLN,02/19/2009 17:23:00,,1922.00,1161.00,332.00,179.00,110.00,149.00,95.00,26.00,APPROVED
NE: LINCOLN,02/19/2009 18:23:00,,1925.00,1146.00,329.00,179.00,110.00,148.00,94.00,25.00,APPROVED
NE: LINCOLN,02/19/2009 19:23:00,,1946.00,1161.00,336.00,182.00,109.00,146.00,98.00,25.00,APPROVED
NE: LINCOLN,02/19/2009 20:23:00,,1939.00,1174.00,333.00,184.00,115.00,153.00,98.00,28.00,APPROVED
NE: LINCOLN,02/19/2009 21:23:00,,1953.00,1185.00,338.00,188.00,114.00,151.00,98.00,27.00,APPROVED
NE: LINCOLN,02/19/2009 22:24:00,,1960.00,1187.00,338.00,190.00,113.00,154.00,97.00,27.00,APPROVED
NE: LINCOLN,02/19/2009 23:24:00,,1952.00,1198.00,345.00,189.00,114.00,156.00,100.00,27.00,APPROVED
NE: LINCOLN,02/20/2009 00:24:00,,1967.00,1200.00,344.00,194.00,116.00,157.00,102.00,28.00,APPROVED
NE: LINCOLN,02/20/2009 01:24:00,,2006.00,1214.00,350.00,194.00,119.00,161.00,102.00,27.00,APPROVED
NE: LINCOLN,02/20/2009 02:25:00,,2011.00,1237.00,350.00,197.00,116.00,157.00,100.00,28.00,APPROVED
NE: LINCOLN,02/20/2009 03:25:00,,2015.00,1250.00,349.00,198.00,119.00,160.00,104.00,28.00,APPROVED
NE: LINCOLN,02/20/2009 04:25:00,,2032.00,1247.00,352.00,201.00,115.00,161.00,103.00,29.00,APPROVED
NE: LINCOLN,02/20/2009 05:25:00,,2038.00,1261.00,353.00,205.00,120.00,162.00,103.00,30.00,APPROVED
NE: LINCOLN,02/20/2009 06:26:00,,2128.00,1331.00,370.00,220.00,123.00,171.00,109.00,32.00,APPROVED
NE: LINCOLN,02/20/2009 07:26:00,,2176.00,1406.00,384.00,236.00,128.00,176.00,114.00,33.00,APPROVED
NE: LINCOLN,02/20/2009 08:26:00,,2182.00,1419.00,393.00,242.00,130.00,178.00,113.00,35.00,APPROVED
NE: LINCOLN,02/20/2009 09:26:00,,2223.00,1451.00,396.00,253.00,133.00,183.00,114.00,35.00,APPROVED
NE: LINCOLN,02/20/2009 10:26:00,,2209.00,1441.00,399.00,250.00,133.00,183.00,113.00,38.00,APPROVED
NE: LINCOLN,02/20/2009 11:27:00,,2190.00,1427.00,393.00,246.00,131.00,184.00,113.00,35.00,APPROVED
NE: LINCOLN,02/20/2009 12:27:00,,2190.00,1412.00,385.00,241.00,132.00,180.00,112.00,35.00,APPROVED
NE: LINCOLN,02/20/2009 13:27:00,,2182.00,1427.00,388.00,242.00,135.00,181.00,114.00,34.00,APPROVED
NE: LINCOLN,02/20/2009 14:27:00,,2162.00,1409.00,386.00,240.00,130.00,178.00,113.00,34.00,APPROVED
NE: LINCOLN,02/20/2009 15:28:00,,2134.00,1376.00,381.00,236.00,129.00,176.00,111.00,33.00,APPROVED
NE: LINCOLN,02/20/2009 16:28:00,,2094.00,1337.00,373.00,230.00,125.00,170.00,108.00,33.00,APPROVED
NE: LINCOLN,02/20/2009 17:28:00,,2058.00,1293.00,362.00,213.00,122.00,167.00,106.00,31.00,APPROVED
NE: LINCOLN,02/20/2009 18:28:00,,2024.00,1274.00,357.00,218.00,124.00,166.00,109.00,30.00,APPROVED
NE: LINCOLN,02/20/2009 19:29:00,,2064.00,1323.00,369.00,222.00,126.00,171.00,104.00,32.00,APPROVED
NE: LINCOLN,02/20/2009 20:29:00,,2099.00,1360.00,376.00,232.00,129.00,173.00,111.00,34.00,APPROVED
NE: LINCOLN,02/20/2009 21:29:00,,2099.00,1361.00,380.00,235.00,129.00,178.00,112.00,35.00,APPROVED
NE: LINCOLN,02/20/2009 22:29:00,,2052.00,1351.00,376.00,241.00,130.00,175.00,112.00,36.00,APPROVED
NE: LINCOLN,02/20/2009 23:29:00,,2030.00,1315.00,378.00,233.00,133.00,175.00,112.00,35.00,APPROVED
NE: LINCOLN,02/21/2009 00:30:00,,2012.00,1286.00,363.00,220.00,125.00,170.00,110.00,33.00,APPROVED
NE: LINCOLN,02/21/2009 01:30:00,,2069.00,1314.00,367.00,219.00,123.00,170.00,109.00,32.00,APPROVED
NE: LINCOLN,02/21/2009 02:30:00,,2046.00,1276.00,362.00,211.00,119.00,162.00,107.00,31.00,APPROVED
NE: LINCOLN,02/21/2009 03:30:00,,2100.00,1305.00,367.00,214.00,126.00,164.00,105.00,30.00,APPROVED
NE: LINCOLN,02/21/2009 04:31:00,,2156.00,1348.00,370.00,221.00,126.00,168.00,106.00,31.00,APPROVED
NE: LINCOLN,02/21/2009 05:31:00,,2126.00,1360.00,374.00,220.00,126.00,168.00,105.00,32.00,APPROVED
NE: LINCOLN,02/21/2009 06:31:00,,2131.00,1319.00,365.00,215.00,124.00,159.00,99.00,29.00,APPROVED
NE: LINCOLN,02/21/2009 07:31:00,,2127.00,1247.00,363.00,192.00,122.00,152.00,86.00,23.00,APPROVED
NE: LINCOLN,02/21/2009 08:32:00,,2153.00,1276.00,364.00,199.00,120.00,154.00,92.00,26.00,APPROVED
NE: LINCOLN,02/21/2009 09:32:00,,2121.00,1273.00,356.00,202.00,123.00,152.00,95.00,26.00,APPROVED
NE: LINCOLN,02/21/2009 10:32:00,,2163.00,1251.00,360.00,195.00,122.00,152.00,88.00,26.00,APPROVED
NE: LINCOLN,02/21/2009 11:32:00,,2116.00,1267.00,355.00,202.00,121.00,155.00,93.00,27.00,APPROVED
NE: LINCOLN,02/21/2009 12:33:00,,2210.00,1262.00,358.00,199.00,120.00,153.00,94.00,27.00,APPROVED
NE: LINCOLN,02/21/2009 13:33:00,,2131.00,1320.00,366.00,218.00,126.00,165.00,102.00,32.00,APPROVED
NE: LINCOLN,02/21/2009 14:33:00,,2097.00,1323.00,370.00,218.00,128.00,166.00,106.00,30.00,APPROVED
NE: LINCOLN,02/21/2009 15:33:00,,2090.00,1319.00,365.00,219.00,123.00,166.00,104.00,31.00,APPROVED
NE: LINCOLN,02/21/2009 16:34:00,,2080.00,1309.00,365.00,216.00,124.00,167.00,103.00,30.00,APPROVED
NE: LINCOLN,02/21/2009 17:34:00,,2084.00,1317.00,365.00,213.00,124.00,167.00,107.00,32.00,APPROVED
NE: LINCOLN,02/21/2009 18:34:00,,2043.00,1275.00,358.00,209.00,119.00,163.00,101.00,30.00,APPROVED
NE: LINCOLN,02/21/2009 19:34:00,,2005.00,1247.00,349.00,202.00,119.00,160.00,102.00,29.00,APPROVED
NE: LINCOLN,02/21/2009 20:34:00,,1983.00,1222.00,346.00,200.00,116.00,157.00,99.00,28.00,APPROVED
